DLL ID,Authorized Name,Variant Names,Latin
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",Carl Friedrich Wilhelm Müller deutscher Klassischer Philologe,1
A3503,"Hosius, Carl, 1866-1937",Carl Hosius,1
A3224,"Lang, Carl, 1841-",Carl Lang,1
A5601,"Linné, Carl von, 1707-1778",Carl Linnaeus,1
A6247,"Meissner, Carl, 1830-",Carl Meissner,1
A3236,"Nauck, C. W. (Carl Wilhelm), 1813-",Carl Nauck deutscher Klassischer Philologe und Gymnasialdirektor,1
A6111,"Nipperdey, Karl, 1821-1875",Carl Nipperdey philologue allemand,1
A3436,"Stegmann, Carl",Carl Stegmann deutscher Klassischer Philologe,1
A3436,"Stegmann, Carl",Carl Stegmann philologue allemand,1
A6283,"Thulin, Carl, 1871-1921",Carl Thulin schwedischer Klassischer Philologe und Religionswissenschaftler,1
A5601,"Linné, Carl von, 1707-1778",Carl von Linné,1
A3139,"Charlemagne, Emperor, 742-814","Carlemany, emperador d'Occident, 742-814",1
A4462,"Charles IV, Holy Roman Emperor, 1316-1378",Carles 1316-1378 emperador romanogermànic IV,1
A4462,"Charles IV, Holy Roman Emperor, 1316-1378","Carles IV, emperador romanogermànic, 1316-1378",1
A6209,"Giussani, Carlo, 1840-1900",Carlo Giussani filologo classico e sanscritista italiano (1840-1900),1
A3139,"Charlemagne, Emperor, 742-814","Carlo Magno, imperatore del Sacro romano impero, 742-814",1
A4008,"Smarrito, 1619-1675",Carlo Roberto Dati,1
A4008,"Smarrito, 1619-1675","Carlo Roberto Dati filologo, scienziato e accademico italiano",1
A3139,"Charlemagne, Emperor, 742-814","Carlomagno, Emperador",1
A3139,"Charlemagne, Emperor, 742-814","Carlomagno, Emperador, 742-814",1
A4462,"Charles IV, Holy Roman Emperor, 1316-1378","Carlos IV, Imperador do Sacro Império Romano Germânico, 1316-1378.",1
A5001,"Lucretius Carus, Titus","Caro, Lucrezio",1
A3006,"Marsuppini, Carlo, 1398-1453","Carolus Aretinus, 1398-1453",1
A3712,"Bovillus, Carolus, 1479-1567",Carolus Bovillus,1
A3712,"Bovillus, Carolus, 1479-1567","Carolus Bovillus, 1479-1567",1
A4765,"L'Homond, C. F.",Carolus Franciscus Lhomond,1
A4168,"Martius, Karl Friedrich Philipp von, 1794-1868",Carolus Fredericus Philippus Martius,1
A5556,"Gauss, Carl Friedrich",Carolus Fridericus Gauss,1
A5602,"Jacobi, C. G. J. (Carl Gustav Jakob), 1804-1851",Carolus Gustavus Iacobus Iacobi,1
A3261,"Halm, Karl, 1809-1882",Carolus Halm,1
A5958,"Tzschucke, Karl Heinrich, 1746-1813",Carolus Henricus Tzschuckius,1
A3139,"Charlemagne, Emperor, 742-814",Carolus I  <imperatore>,1
A4462,"Charles IV, Holy Roman Emperor, 1316-1378",Carolus IV,1
A5949,"Jourdain, Charles, 1817-1886",Carolus Jourdain,1
A5601,"Linné, Carl von, 1707-1778",Carolus Linnaeus,1
A3462,"Roth, Karl Ludwig, 1790-1868",Carolus Ludovicus Roth,1
A3139,"Charlemagne, Emperor, 742-814",Carolus Magnus,1
A3139,"Charlemagne, Emperor, 742-814","Carolus Magnus,  frankovski kralj,  742-814",1
A3139,"Charlemagne, Emperor, 742-814","Carolus Magnus, franački car",1
A3139,"Charlemagne, Emperor, 742-814","Carolus Magnus, imperatore del Sacro romano impero, 742-814",1
A3006,"Marsuppini, Carlo, 1398-1453",Carolus Marsuppini,1
A4764,"Marx, Karl",Carolus Marx,1
A5643,"Mayhoff, Karl, 1841-1914",Carolus Mayhoff,1
A4719,"Porée, Charles",Carolus Poraeus,1
A4751,"La Rue, Charles de",Carolus Ruaeus,1
A5953,"Schenkl, Karl, 1827-1900",Carolus Schenkl,1
A5990,"Urba, Karl Franz",Carolus Urba,1
A4149,"Utenhove, Karl von, 1536-1600",Carolus Utenhovius,1
A3773,"Verardi, Carlo, 1440-1500",Carolus Verardus,1
A5987,"Weyman, Carl",Carolus Weyman,1
A3727,"Carpenter, John, 1370?-1441?","Carpenter, John 13XX-14XX",1
A4726,"Giovanni, da Pian del Carpine, Archbishop of Antivari, -1252","Carpini, Giovanni da Pian del",1
A2991,"Carrara, Giovanni Michele Alberto, 1438-1490","Carrara, Giovanni Michele Alberto",1
A4254,"Carrara, Ubertino, 1642-1716","Carrara, Hubertin (1642-1716).",1
A2991,"Carrara, Giovanni Michele Alberto, 1438-1490","Carrara, Johannes Michael Albertus 1438-1490",1
A4254,"Carrara, Ubertino, 1642-1716","Carrara, Ubertino",1
A4254,"Carrara, Ubertino, 1642-1716","Carrara, Ubertino 1642-1716 S.I.",1
A4254,"Carrara, Ubertino, 1642-1716","Carrara, Ubertino, 1640-1717",1
A4254,"Carrara, Ubertino, 1642-1716","Carrara, Ubertino, S.I., 1642-1716",1
A4254,"Carrara, Ubertino, 1642-1716","Carrara, Ubertinus, 1642-1716",1
A3383,"Carrillo y Sotomayor, Luis, 1583?-1610","Carrillo De Sotomayor, Luis",1
A3383,"Carrillo y Sotomayor, Luis, 1583?-1610","Carrillo de Sotomayor, Luis, 1585-1610",1
A3383,"Carrillo y Sotomayor, Luis, 1583?-1610","Carrillo Sotomayor, Luis, 1584-1610",1
A3383,"Carrillo y Sotomayor, Luis, 1583?-1610","Carrillo y Sotomayor, Luis",1
A3383,"Carrillo y Sotomayor, Luis, 1583?-1610","Carrillo y Sotomayor, Luis 1585-1610",1
A3383,"Carrillo y Sotomayor, Luis, 1583?-1610","Carrillo y Sotomayor, Luis m. 1610",1
A3383,"Carrillo y Sotomayor, Luis, 1583?-1610","Carrillo y Sotomayor, Luis, asi 1583-1610",1
A6008,"Carrion, Louis, 1547-1595","Carrio, Ludovicus, 1547-1595",1
A6008,"Carrion, Louis, 1547-1595","Carrion, Louis",1
A6008,"Carrion, Louis, 1547-1595","Carrion, Louis, 1547-1595.",1
A6008,"Carrion, Louis, 1547-1595","Carrion, Louis, ca 1547-1595",1
A6008,"Carrion, Louis, 1547-1595","Carrión, Luis de, 1547?-1595",1
A3244,"Carter, Jesse Benedict, 1872-1917","Carter, Jesse Benedict",1
A3330,"Carusi, Enrico, 1878-1945","Carusi, Enrico",1
A3330,"Carusi, Enrico, 1878-1945","Carusi, Enrico 1878-19..",1
A3330,"Carusi, Enrico, 1878-1945","Carusi, Enrico, N. 1878",1
A3330,"Carusi, Enrico, 1878-1945","Carusi, Enrico, sac., 1878-1945",1
A3330,"Carusi, Enrico, 1878-1945","Carusi, Henricus",1
A3040,"Della Casa, Giovanni, 1503-1556","Casa, Giovanni della, arciv. di Benevento, 1503-1556",1
A3040,"Della Casa, Giovanni, 1503-1556","Casa, Johannes 1503-1556",1
A4644,"Caesar, Julius","Casar, Julius",1
A4202,"Casas, Bartolomé de las, 1484-1566","Casas, B. de las 1474-1566 Bartolomé de las",1
A4202,"Casas, Bartolomé de las, 1484-1566","Casas, Bartolomé de las",1
A4202,"Casas, Bartolomé de las, 1484-1566","Casas, Bartolomé de las, -1566",1
A4202,"Casas, Bartolomé de las, 1484-1566","Casas, Bartolomé de las, 1474-1566",1
A4202,"Casas, Bartolomé de las, 1484-1566","Casas, Bartolomé de las, 1484-1566",1
A4202,"Casas, Bartolomé de las, 1484-1566","Casas, Bartolomé de las, vesc. di Chiapa, 1474-1566",1
A4057,"Casaubon, Isaac, 1559-1614","Casaubon, Isaac",1
A4057,"Casaubon, Isaac, 1559-1614","Casaubon, Isaac, 1559-1614",1
A4057,"Casaubon, Isaac, 1559-1614","Casaubon, Isaac, 1559-1614.",1
A4057,"Casaubon, Isaac, 1559-1614","Casaubonus, Isaacus, 1559-1614",1
A3657,"Cascellius, A., active 1st century B.C.","Cascellius, Aulus v1. Jh.",1
A5174,"Cassian, John","Casiano, Juan, Ca. 360-ca. 435",1
A3788,"Stiblin, Caspar",Caspar Stiblin,1
A5594,"Vel, Caspar Ursinus, 1493-1538",Caspar Ursinus Velius,1
A5594,"Vel, Caspar Ursinus, 1493-1538","Caspar Ursinus Velius Humanist, Dichter, Historiograph",1
A4128,"Baerle, Caspar van, 1584-1648",Caspar van Baerle,1
A4102,"Barth, Kaspar von, 1587-1658",Caspar von Barth deutscher Philologe,1
A4102,"Barth, Kaspar von, 1587-1658",Casparus Barthius,1
A3788,"Stiblin, Caspar",Casparus Stiblinus,1
A2948,"Fedele, Cassandra, 1465?-1558",Cassandra Fedele,1
A5174,"Cassian, John","Cassià, Joan, 360-430/435",1
A5174,"Cassian, John","Cassian, John",1
A5174,"Cassian, John","Cassian, John (Cassianus), ca. 360-ca. 435",1
A5174,"Cassian, John","Cassian, John (π. 360-π. 435)",1
A5174,"Cassian, John","Cassian, John 360-435",1
A5174,"Cassian, John","Cassian, John, c. 360-c. 435",1
A5174,"Cassian, John","Cassian, John, ca. 360-ca.435.",1
A5174,"Cassian, John","Cassiano, João, ca 370-ca 435",1
A5174,"Cassian, John","Cassianus, Iohannes,  svetnik",1
A5174,"Cassian, John","Cassianus, Iohannes, s., c. 360-435",1
A5174,"Cassian, John","Cassianus, Joannes ca. 360-ca. 435",1
A5174,"Cassian, John","Cassianus, Johannes",1
A5174,"Cassian, John","Cassianus, Johannes 360-435",1
A5174,"Cassian, John","Cassianus, Johannes apie 360-435",1
A5174,"Cassian, John","Cassianus, Johannes, ca 360-ca 435",1
A5174,"Cassian, John","Cassianus, Johannes, ca. 360-435",1
A5174,"Cassian, John","Cassien, Jean, environ 360-environ 435",1
A5174,"Cassian, John","Cassien, Jean, saint, environ 360-environ 435",1
A5508,"Cassiodorus, Senator","Cassiodor, Flavi Magne Aureli, aproximadament 490-aproximadament 580",1
A5508,"Cassiodorus, Senator","Cassiodore, 0490?-0580?",1
A5508,"Cassiodorus, Senator","Cassiodore, environ 487-environ 580",1
A5508,"Cassiodorus, Senator","Cassiodoro, ca 487-ca 580",1
A5508,"Cassiodorus, Senator","Cassiodoro, Senador, ca. 487-ca.580",1
A5508,"Cassiodorus, Senator","Cassiodorus (Flavius Magnus Aurelius), ca. 485-ca. 580",1
A5508,"Cassiodorus, Senator","Cassiodorus Senator, Flavius Magnus Aurelius, c. 487-c. 583",1
A5508,"Cassiodorus, Senator","Cassiodorus, ca 485-ca 583",1
A5508,"Cassiodorus, Senator","Cassiodorus, F. M. ок.490-583 Flavius Magnus",1
A5508,"Cassiodorus, Senator","Cassiodorus, Flavius Magnus Aurelius (około 490-około 583).",1
A5508,"Cassiodorus, Senator","Cassiodorus, Flavius Magnus Aurelius Senator ca 485-ca 583",1
A5508,"Cassiodorus, Senator","Cassiodorus, Flavius Magnus Aurelius, 490-583",1
A5508,"Cassiodorus, Senator","Cassiodorus, Flavius Magnus Aurelius, asi 490-asi 583",1
A5508,"Cassiodorus, Senator","Cassiodorus, Flavius Magnus Aurelius, ca. 490-ca. 583",1
A5508,"Cassiodorus, Senator","Cassiodorus, Flavius Magnus Aurelius, umbes 490-umbes 583.",1
A5508,"Cassiodorus, Senator","Cassiodorus, Magnus Aurelius",1
A5508,"Cassiodorus, Senator","Cassiodorus, Senator",1
A5508,"Cassiodorus, Senator","Cassiodorus, Senator, approximately 487-approximately 580",1
A5508,"Cassiodorus, Senator","Cassiodorus, Senator, ca. 487-ca. 580",1
A5508,"Cassiodorus, Senator","Cassiodorus, senators, ap 490-ap 585",1
A5412,Cassius Felix,Cassius Felix (około 400-około 500).,1
A5412,Cassius Felix,"Cassius Felix, 04..?-04.., médecin",1
A5412,Cassius Felix,"Cassius Felix, 400-499",1
A5412,Cassius Felix,"Cassius Felix, 400-t",1
A5412,Cassius Felix,"Cassius Felix, 5e eeuw",1
A5412,Cassius Felix,"Cassius Felix, činný 447",1
A5412,Cassius Felix,"Cassius Felix, fl. 447",1
A5412,Cassius Felix,"Cassius Felix, fl. 477",1
A5412,Cassius Felix,"Cassius Felix, sec. V",1
A5412,Cassius Felix,"Cassius Felix, uzpl. 447",1
A4636,Cassius Hemina,Cassius Hemina 2nd cent. B.C,1
A4636,Cassius Hemina,"Cassius Hemina, 2nd cent. B.C.",1
A4636,Cassius Hemina,"Cassius Hemina, active 2nd century B.C.",1
A5409,"Gaius, Pope","Cassius Longinus, G. Gaius - 42г. до н.э.",1
A3116,"Cassius Longinus, Gaius, active 54 B.C.-42 B.C.","Cassius Longinus, Gaius Caesaris Interfector -v42",1
A3116,"Cassius Longinus, Gaius, active 54 B.C.-42 B.C.","Cassius Longinus, Gaius, fl. 54-42 B.C.",1
A3599,"Cassius Longinus, L. (Lucius), active 54 B.C.-41 B.C.","Cassius Longinus, L. active 54 B.C.-41 B.C.",1
A3599,"Cassius Longinus, L. (Lucius), active 54 B.C.-41 B.C.","Cassius Longinus, Lucius ca. Römische Republik",1
A5412,Cassius Felix,"Cassius, Felix",1
A4085,"Casteele, Peeter vande, 1585-1632","Casteele, Peeter vande",1
A4085,"Casteele, Peeter vande, 1585-1632","Casteele, Pieter van de (1585-1632).",1
A5717,Castellanus de Bassano c. 1270/1327,Castellanus de Bassano,1
A5717,Castellanus de Bassano c. 1270/1327,Castellanus de Bassano c. 1270/1327,1
A5717,Castellanus de Bassano c. 1270/1327,Castellanus de Bassano ca. um 1270/1327,1
A4085,"Casteele, Peeter vande, 1585-1632","Castellanus, Petrus",1
A4085,"Casteele, Peeter vande, 1585-1632","Castellanus, Petrus, 1585-1632",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano (około 1458-około 1521).",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano 1458-1518",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano apie 1458-1521",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, 1461?-1521?",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, aproximadament 1461-",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, asi 1458-1521",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, b. ca. 1461",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, ca. 1461-",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, ca. 1461-ca. 1521",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, card., c. 1458-1521?",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, Cardeal, ca. 1458-?",1
A5473,"Castellesi, Adriano, approximately 1461-","Castellesi, Adriano, Cardenal",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castellón, Baltazar",1
A4067,"Castiglionchio, Lapo da, -1381","Castiglionchio, Lapo da m. 1381",1
A4067,"Castiglionchio, Lapo da, -1381","Castiglionchio, Lapo da, 13..-1381",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Bal. da. conte",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassare",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassare (Italian writer, 1478-1529)",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassare 1478-1529 grafas",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassare conte (1478-1529)",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassare, 1478-1529.",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassarre",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassarre 1478-1529 grāfs",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassarre conde 1478-1529",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassarre,  conte, 1478-1529",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassarre, 1478-1529",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassarre, conte, 1478-1529",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassarre, conte, 1478-1529. (Il libro del cortegiano.)",1
A5614,"Castiglione, Baldassarre, conte, 1478-1529","Castiglione, Baldassarre, grāfs, 1478-1529",1
A5403,"Castor, of Apt",Castor Aptensis,1
A5403,"Castor, of Apt",Castor Aptensis -426,1
A5403,"Castor, of Apt",Castor d'Apt,1
A5403,"Castor, of Apt",Castor d’Apt,1
A5403,"Castor, of Apt",Castor of Apt,1
A5403,"Castor, of Apt","Castor, of Apt",1
A5237,"Catullus, Gaius Valerius","Catallus, Gaius Valerius",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.",Catão o Jovem 95-46 A.C.,1
A4678,"Cato, Marcus Porcius",Catão o Velho 234-149 A.C,1
A4678,"Cato, Marcus Porcius","Catão, 234-149 a.C.",1
A5578,"Gregory XIII, Pope, 1502-1585",Catholic Church. Pope (1572-1585 : Gregory XIII) | Inter gravissimas,1
A3072,"Catiline, approximately 108 B.C.-62 B.C.",Catilina,1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, (Lucio Sergio Catilina), ca.108-62 aC.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, 0108?-0062 av. J.-C.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, environ 108 av. J.-C.-62 av. J.-C.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, L. Sergius, 108-62 v. Chr.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, Lucius Sergius",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, Lucius Sergius ca. 108-62 f.Kr.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, Lucius Sergius v108-v62",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, Lucius Sergius, 108-62 e.Kr.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, Lucius Sergius, 108-62 f. Kr.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, Lucius Sergius, asi 108 př. Kr.-62 př. Kr.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, Lucius Sergius, c. 108-62 a.C.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catilina, Lucius Sergius, ca 108-62 a.C.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catiline (Roman senator, ca. 108-62 BCE)",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catiline, approximately 108 B.C.-62 B.C",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catiline, ca. 108-62 B.C.",1
A3072,"Catiline, approximately 108 B.C.-62 B.C.","Catiline, environ 108-62 av. J.-C.",1
A3078,Cato Africanus 5th century,Cato Africanus 5. Jh.,1
A3078,Cato Africanus 5th century,Cato Africanus 5th century,1
A4678,"Cato, Marcus Porcius","Cato Censorius, Marcus Porcius, 234 př. Kr.-149 př. Kr.",1
A4678,"Cato, Marcus Porcius","Cato Censorius, Marcus Porcius, 234-149 a.C.",1
A4678,"Cato, Marcus Porcius",Cato de Oudere,1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.",Cato Minor,1
A4678,"Cato, Marcus Porcius",Cato the Elder,1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cato Uticensis, M. Porcius, 95-46 v. Chr.",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cato Uticensis, Marcus Porcius, 95 př. Kr.-46 př. Kr.",1
A4479,"Cato, Dionysius","Cato, D. 3-4 вв. Dionysius",1
A4479,"Cato, Dionysius","Cato, Dionysius ca. 3./4. Jh.",1
A4479,"Cato, Dionysius","Cato, Dionysius, 02..?-02..?",1
A4479,"Cato, Dionysius","Cato, Dionysius, 3.- 4.saj.",1
A4479,"Cato, Dionysius","Cato, Dionysius, 3e-4e eeuw",1
A4479,"Cato, Dionysius","Cato, Dionysius, činný 3. století",1
A4479,"Cato, Dionysius","Cato, Dionysius, sec. III-IV",1
A4678,"Cato, Marcus Porcius","Cato, M. P. 234-149 до н.э. Marcus Porcius",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cato, M. P. 95-46 до н.э. Marcus Porcius",1
A4678,"Cato, Marcus Porcius","Cato, M. Porcius (Marcus Porcius), 234-149 v. Chr.",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cato, M. Porcius, Uticensis, 95-46 a.C.",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cató, Marc Porci 95-45 aC",1
A4678,"Cato, Marcus Porcius","Cató, Marc Porci, 234 aC-149 aC",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cató, Marc Porci, 95 aC-45 aC",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius (234-149 p.n.e.).",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius (234-149)",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cato, Marcus Porcius 95-46 f.Kr.",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius B.C.",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius Censorius 234 pr. Kr.-149 pr. Kr.",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius Censorius, Redivivus",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius f. 234 f.Kr",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cato, Marcus Porcius Uticensis v95-v46",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius,  234-149 pr.n.št.",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius, 234 a.C.-149 a.C.",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius, 234 B.C.-149 B.C.",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius, 234-149 a.C.",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius, 234-149 e.Kr.",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cato, Marcus Porcius, 95-46 B.C.",1
A4678,"Cato, Marcus Porcius","Cato, Marcus Porcius, d.ä. 234-149 f.Kr.",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Cato, Marcus Porcius, d.y. 95-46 f.Kr.",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Caton d'Utique, 0095-0046 av. J.-C.",1
A4678,"Cato, Marcus Porcius","Caton l'Ancien, 0234-0149 av. J.-C.",1
A4678,"Cato, Marcus Porcius","Caton, 234-149 av. J.-C.",1
A3524,"Cato, Marcus Porcius, 95 B.C.-46 B.C.","Caton, 95-46 av. J.-C.",1
A4479,"Cato, Dionysius","Catón, Dionisio",1
A4678,"Cato, Marcus Porcius","Catone, Marco Porcio, 234-149 a.C.",1
A5237,"Catullus, Gaius Valerius","Catul, Gai Valeri, aproximadament 84 aC-aproximadament 54 aC",1
A5237,"Catullus, Gaius Valerius",Catulle,1
A5237,"Catullus, Gaius Valerius",Catulle 0087?-0052? av. J.-C.,1
A5237,"Catullus, Gaius Valerius",Catullus,1
A5237,"Catullus, Gaius Valerius","Catullus, C. Valerius",1
A5237,"Catullus, Gaius Valerius","Catullus, C. Valerius (Caius Valerius), 87-ca. 54 v. Chr.",1
A5237,"Catullus, Gaius Valerius","Catullus, ca 84-ca 54 f.Kr.",1
A5237,"Catullus, Gaius Valerius","Catullus, Caius Valerius",1
A5237,"Catullus, Gaius Valerius","Catullus, Caius Valerius (około 84-około 54 p.n.e.).",1
A5237,"Catullus, Gaius Valerius","Catullus, Caius Valerius, 84?-54? a.C.",1
A5237,"Catullus, Gaius Valerius","Catullus, G. V. ок.87-ок.54 до н.э. Gaius Valerius",1
A5237,"Catullus, Gaius Valerius","Catullus, Gaius Valerius 84c-54c a.C.",1
A5237,"Catullus, Gaius Valerius","Catullus, Gaius Valerius 87 f.Kr.-54 f.Kr.",1
A5237,"Catullus, Gaius Valerius","Catullus, Gaius Valerius B.C.84-B.C.54",1
A5237,"Catullus, Gaius Valerius","Catullus, Gaius Valerius ca. v84-v55",1
A5237,"Catullus, Gaius Valerius","Catullus, Gaius Valerius,  ok. 87-ok. 54 pr.n.š.",1
A5237,"Catullus, Gaius Valerius","Catullus, Gaius Valerius, asi 84 př. Kr.-asi 54 př. Kr.",1
A5237,"Catullus, Gaius Valerius","Catullus, Gaius Valerius, c. 84-c. 54 a.C.",1
A5237,"Catullus, Gaius Valerius","Catullus, Valerius",1
A5237,"Catullus, Gaius Valerius","Catulo, Caio Valerio.",1
A4009,"Caussin, Nicolas, 1583-1651","Caussin, Nicolas",1
A4009,"Caussin, Nicolas, 1583-1651","Caussin, Nicolas, 1583-1651",1
A4009,"Caussin, Nicolas, 1583-1651","Caussin, Nicolas, 1583-1651, S.J.",1
A4009,"Caussin, Nicolas, 1583-1651","Caussin, Nicolas, 1583-1651.",1
A4009,"Caussin, Nicolas, 1583-1651","Caussin, Nicolas, S.I., 1583-1651",1
